id,created_time,author,content
2670604683,2022-09-12 18:22:10,匿名用户,我给3.5分吧，炸的确是炸了，这个也没什么好说的。我也在20年劝过选专业的人别选了，当时没人听，2333333。炸的方式和生化环材区别挺大的，倒是和公务员炸的方式类似。1.公务员闲的闲死，忙的忙死，现在计算机也慢慢向这个靠拢了。2.顶级公务员的地位待遇等和底层的差距比人和猪都大，现在的程序员也差不多。3.千军万马过独木桥，这个不解释了，今年主要炸在这了，数据到处都是，我就不举例了，相信大家都知道。4.上岸咸鱼开始多了，卷王和咸鱼比例趋向公务员。总结，就目前来看，真和公务员性价比差不多，比生化环材等行业强，和工程类持平，稍逊于公务员、医生、律师类行业。最后我给个很有价值的建议吧，如果计算机今年实在上不了岸，而英语又不错的，可以去试试东南亚外资企业，比如银行、云计算、跨国电商等。
2670604683_10285066663,2022-09-13 15:08:24,卡尔顿,计算机几年前考公务员就已经和三不限一样了
2670776714,2022-09-12 20:59:20,loop,看了一圈，只想问问。法学失业率第一。那么，计算机和法学，哪个是天坑专业之王呢?（手动滑稽）
2670776714_10284730749,2022-09-13 09:48:58,王平,一看就不是学法律的，法学什么垃圾专业也配和计算机比？
2670776714_10284730749_10285146244,2022-09-13 10:07:30,loop,法学可以自由闯荡，不顾一切闯荡。反正有公务员兜底，考公真的是兜底的选项。
2670776714_10284730749_10284763634,2022-09-13 12:37:42,Xiol,好家伙，还兜底，你报了就能上？ 省会城市、新一线、二线城市的限法学专业的岗位报录比也不低吧，当然你要去县城当我没说，县城有的只限大类的岗位也没几个人报名。
2670776714_10285055161,2022-09-13 06:45:33,ytl895,计算机好多人想润法，法学好多人想润计算机，围城了属于是[飙泪笑]
2670776714_10286769385,2022-09-14 16:46:01,秦风,都是围城，都是天坑
2670776714_10286769385_10286803775,2022-09-14 19:46:03,loop,不信。和机械土木不是一回事
2670776714_10284531444,2022-09-13 08:22:02,宁泊,法学大部分是主动待业保留应届，备考法考或者公务员
2670776714_10284618450,2022-09-13 06:31:33,知乎用户,法学考公yyds
2670776714_10286270720,2022-09-14 15:54:27,陆方鲲,法学如果只算通过法考的人，那失业率就不高了
2670776714_10285090470,2022-09-13 13:18:53,会飞的白熊,土木老哥缓缓飘过
2670776714_10284697422,2022-09-12 23:05:07,责任全在美芳,老法就业质量高
2670776714_10284626658,2022-09-13 12:24:37,宽猛相济,法学硕士人均20万大包
2670776714,2022-09-12 20:59:20,loop,看了一圈，只想问问。法学失业率第一。那么，计算机和法学，哪个是天坑专业之王呢?（手动滑稽）
2670776714_10284730749,2022-09-13 09:48:58,王平,一看就不是学法律的，法学什么垃圾专业也配和计算机比？
2670776714_10284730749_10285146244,2022-09-13 10:07:30,loop,法学可以自由闯荡，不顾一切闯荡。反正有公务员兜底，考公真的是兜底的选项。
2670776714_10284730749_10284763634,2022-09-13 12:37:42,Xiol,好家伙，还兜底，你报了就能上？ 省会城市、新一线、二线城市的限法学专业的岗位报录比也不低吧，当然你要去县城当我没说，县城有的只限大类的岗位也没几个人报名。
2670776714_10285055161,2022-09-13 06:45:33,ytl895,计算机好多人想润法，法学好多人想润计算机，围城了属于是[飙泪笑]
2670776714_10286769385,2022-09-14 16:46:01,秦风,都是围城，都是天坑
2670776714_10286769385_10286803775,2022-09-14 19:46:03,loop,不信。和机械土木不是一回事
2670776714_10284531444,2022-09-13 08:22:02,宁泊,法学大部分是主动待业保留应届，备考法考或者公务员
2670776714_10284618450,2022-09-13 06:31:33,知乎用户,法学考公yyds
2670776714_10286270720,2022-09-14 15:54:27,陆方鲲,法学如果只算通过法考的人，那失业率就不高了
2670776714_10285090470,2022-09-13 13:18:53,会飞的白熊,土木老哥缓缓飘过
2670776714_10284697422,2022-09-12 23:05:07,责任全在美芳,老法就业质量高
2670776714_10284626658,2022-09-13 12:24:37,宽猛相济,法学硕士人均20万大包
2671649382,2022-09-13 13:41:25,BLOODBORN,回归合理区间吧 什么行业人都进去卷肯定会炸 喜欢吹的那些人满意了吧
2671757084,2022-09-13 14:53:39,ICOM,都是汇总转发的，留言和论坛评论语言因为是评论汇总，有些呵呵，日常生活工作不要有偶，对自己和他人都不好并不能解决任何，但是太多了，来不及改了，大家凑合看。那么多人搞电脑搞死你。现在听招聘类HR群里网友说，现在到处都是计算机，从毕业到现在连续19年了，大把的竞争者，就像割不完的写作逻辑文的文员韭菜，竞争到你在QQ群里问个简单点问题没人回，而且常看到有人说你一个XX也干这个，严重内卷，你想想身边有多少人真的干计算机，都免费的互联网下，互联网企业增值服务有多少，还互联网加，现在你知道不知道在打击X网垄断，现在国家就提经济和高科技和抗击疫情了。人家招聘网上写的，到你手里那的，那是肯定砍单的，而且对半砍，砍到实际工资就4000左右-进厂价，高是老板那里高，但老板是要大买其他工厂生产的原料东西的-工厂价，但你肯定是要加班的，这公认的，不写高了没法吸引人，就像审计销售工资都高，但加班是真的多，真的干的是兼职和厂工的感觉，都是按加工多少成品来算工资，多干能多得么，不，一旦到天花板，就是到头，多干就啥都没有，做不出有的是人做，为啥不加工件工资了，老板真没钱，就是一个软件承包商，其他都是其他行业工程师提出，工程师不会用电脑做工程逻辑么，人家用你就是图快点。未来都是机床，都是编程厂操控计算机厂工人。为啥你到处能看到有说做工厂的和做销售和广告保险金融能赚大钱的，就是有个PC视频就能学，门槛最低了吧，发包种草的人很容易操作宣传，因为很容易给资料，而且成本极低，一给你资料你就感觉靠谱点，就好骗了吧，这些资料存在网上几乎没有任何成本，所以你在知乎看到的种草宣传很多，你可以问下知乎里的，写文章多的人，常遇到有人说刷单种草的，学习视频推广的，他们成本很低就像金融成功学金融会计决策学咨询学就像炒股绝学，到处都是，永远经典。有的你搜搜，996后，直接就走了。它的门槛真的太低了，就是因为现在人人都会计算机，以后UI是流程图UI，这样你可以看到你的操作历史和有更多组合，你看看回答里有多少-就看网络就能学会的，这和会计法学一样，就是个逻辑文员，就看中结果和精准度，帮其他工程师做个自动化和机器学习-工程师拿大头你拿小头，现在兴趣班和上小学2年级必学编程-从08年就开始了，连老HR都不会的C现在小学生都会了。老弟老妹你严重的OUT了，圈里公认的35岁转行而不是退休，关键这和会计一样，有个电视大学PC就行，门槛几乎和写文章和办公自动化一样低，文字套逻辑呗，这不就是PC文员和智慧工厂工具人么，这意味啥，就像以前大家都会WEP就是办公3套，和会计，以后一定会烂大街的，就像古代，你只会写逻辑文章，到了近代发展，你肯定要吃亏，如果你只会PC，未来你一定是最惨的那个。美国很重视国际治理和历史，特基辛格的书很多-美国早就行动和思考了，这点来看，人家比咱们在国际上和各个民族运用上比咱们强。中国就只看人类简史，那时啥书，就是一个自然科学的历史科普书。讲个笑话，有人问你：你动手能力怎么样，你回：我只会PC，那你科研会什么，你回：我只会计算机，是不是有点好笑？！就同以前古代，你会造枪么，你回：我只会写逻辑文。怎么呵呵的？只会写逻辑文呵呵的。未来最惨的就是学计算机专业，计算机没有化学和物理和机械和供应链等寸步难行。知乎就是只有计算机，以前大概有个UP写了个假的OS操作系统在知乎，叫XX操作系统的优势和怎么看，结果知乎一通吹，其实这个连个设计想法和LOGO都没有，就在知乎一通吹，你不能1000%的信任知乎，太假了，有个网上流行的梗，连个产品都没有，就是吹，就是传销，脸都不要了。应该是各个有各自的特点优势，其他再都一样和兼容，这样不但能诞生更多公司，而且还能尽可能养活好公司。这是比较好的方法，很多美国企业就是这样的，比如EDA企业。各个兼容很重要，没有其他开发者有时间有钱有经历给你做兼容，因为国内企业太不兼容工作流了，兼容工作流这十分必要。万般皆下品唯有读书高，现在是万般硬科技接下品，只有编程高，只编程是不行的，现在都全球卡瓷器国脖子了，怎么，还要再卡死，是么，你傻不傻，就是一个打傻B，没之一，没之一。现在中国的东西，这么混乱的工作兼容流程，就是不统一兼容一下，导致现在工程人员为了兼容各种，都老做最苦逼最不挣钱的改BUG部分，最没创新的，没改变和没解决问题的东西，不是傻B，是啥，还要再傻下去么，再卡你脖子，连搞芯片的专家都像这篇文章说的一样。一个国家科技牛逼，不是印度东欧下等人那种（没歧视的意思）-软件牛逼，你看看UE里面都是印度下人在讲，拉美尼泊尔人在其他国家天天工作14小时，不要以为就中国人勤劳，现在美国带着全球摆脱中国供应链，全球孤立了，好吗，SB们，你们怎么这么聋，这么瞎，这么奴才，这么傻，这么卡脖子呢，这么被着人家牵着鼻子走，这么不长记性，这么清梦呢（没歧视的意思，但现实确实如此）。14小时到上几百年到底还是不能致富，到老，（这东西，我牛逼瓷器国看不了，你要到美国。kao，瓷器国里面那些编程的B，倒是造出机器和药啊，又不要仿制，二B怎么死的，傻死的和编程死的，没机器和药啊。）还要给其他硬科技牛逼国再送一辈子积蓄（西门子美敦力飞利浦）。怎么勤劳，不能致富么，对，确实是，牛逼的国家，没错就是那个生化（基）机材-那是编程的母亲，没造出芯片材料那来的软件，那个牛逼的国家不是靠医学化工，精密仪器和AI和搜刮牵着全球意识形态水平高，才牛逼的。鲁迅弃医从文，就是要解决中国的思维，什么思维不好，俺是中国人确实认为中国是文明古国，但是，就那么大的国土，最多就是北方人打下来的元朝，中国最好时刻就是从1980年10亿人口开始的，到真正富裕一下吧，就是现在。以后没那么多人，未来如果再这么下去，势必是现在日本韩国-衰退，工作到死，现在是人多工作到死，以后是人家打击衰退的中国-工作到死，你不要不信，人无耻是没有底线的，你们看看伊拉克，网易评论还说美国打伊拉克带来自由和未来，到现在还是啥都没有，但有自由，你可以拍马屁，但不能拍马蹄上，这么卖，靠，脸都不要了。历史都做过了，什么叫卡脖子，就是要你无法呼吸，你们这帮傻B和奴才们，奴隶无法掌握自己的性命，至少还知道反抗一下，按清朝来说，奴才是尘（臣），君要奴死，臣不得不死，到死还要当着君的面前自杀，君却是在微笑，君还说你自己发展是罪过，KAO，尘还要谢主隆恩，美国领导北约把中国当做威胁，你还在依赖人家软件和机器，这么下去，中国永远也不能自主，你们是不是傻B，嗯！？就不是坏，而是傻B。中国人不能妄自菲薄，也不能自以为是，古郎自大，真的牛逼是科技完全世界第一，最起码比美国还牛逼，到时你再看看美国人拜登那张嘴脸，就像大疆多次禁售，但美国军方还是要买，不买不行，这现在中国光刻机被卡，全球都造成技术落后了，中国就更落后点，还只编程，你是不是SB，就是SB，你DAYE的。承认AI是必须主要发展的-没之一并且中国能超越，做全球各个方面的第一，这真的很重要，可是面对美国免费推广，再收割的策略，中国也要学习并竞争超过美国啊，中国不是做不到啊，毕竟第3-4名没未来。但是没有硬科技，你傻逼中国，你牛逼一个试试，要你都死光，都落后，永远不能超越美国，永远被美国殖民（领导）-希拉里所说。科技是永没有止境，永远只有新发现和新定理的，人类只能永远掌握中间部分，确实有永恒的真理，但是这不是考试，人生考试有标准答案，科技不是只有标准答案的，也有很多最后美好牛逼的结果。为啥哔哩上都是IT-CG-英文教程等免费的或教育机构最多只是因为火么-不，主要是简单好推广和有个PC就行并成本很低导致。说现在最需要注意的就是IT业的广告真的好看艺术感十足（毕竟很多人对电脑第一印象就是PS），艺术设计这一直都是这样IT很相关。外国成熟就无所谓了，对中国来说这机械器件物理是立国之本，产业最重要的东西之一，农工服都必须要用，以后机械一定要提高工资，否则中国没有未来，都学这IT未来是呵呵么？电脑金融都在搞以后不难么？你的眼睛受的了么？AI是十分重要，但能全程没人么？机械学不需要积累么？工科都不看中经验能力么？外国经验好的底子是靠时间堆出来的吗？外国人傻么？外国人不会说谎么，不会说安慰漂亮话么？中国为啥造不出光刻机？为啥现在美国能把猪的心脏移植到人里呢，达芬奇手术机器人能做人做不了的微观手术，缝合葡萄皮，只靠芯片么？为啥2020年美国最火专业是微机械和化学，你学其他行业都会用到电脑，但为啥不是什么都用电脑呢？所有工业就只靠芯片么？机械材料物理学只能靠计算机模拟么？为啥芯片这种实物，必须要制造出来调试，而不是纯粹软件模拟呢？工科芯片是年年换么？如果没有机械，只有芯片，机器能动么？如果以后都是量子态，那么量子机械物理学就不要研究了吗？如果电脑什么都能模拟，还需要做实验么？如果打仗只用黑客芯片行吗？仪器仪表核聚变能给国家带来多少？为啥中国3D打印大疆无人机外国必须买，连制裁都还必须买，而且是美国军队政府买，无人机起飞不能只靠软件吧？知道这些就知道为啥，就了解日本德国美国是工业或仪器经济好的火车头了。这里面有个视频你们看看，程序员到了35岁就不能打了，到底是事实还是误解？ - ICOM的回答 - 知乎 https://www.zhihu.com/question/538430234/answer/2577418505
2671757084_10284630876,2022-09-13 14:56:31,知乎用户,你口中火的芯片，化学，机械，哪怕是前沿，目前薪资也不到计算机的1/2~1/3，而且待遇也好不到哪去，工作环境更是令人堪忧。
2671757084_10284630876_10286013428,2022-09-13 21:00:22,ICOM,没有铁饭碗，活都那么多，文里都提了。[捂脸]
2671716771,2022-09-13 14:28:01,马哦自额得翁,究竟炸到了车门焊死，都别来卷的程度，和提出这个问题的目的不谋而合。
2671181874,2022-09-13 08:17:34,刘备无中7仁过,反正今年计算机考研内卷程度激增。我本来以为我们这个四非学校化学专业录取的人初试分数最低350已经够离谱了（不过化工过国家线就行了），隔壁计算机学院居然是初试要上400才能进复试……
2671181874_10284883810,2022-09-13 10:16:07,霜雫,你这个四非是南科大吗[惊喜]
2671713409,2022-09-13 14:26:03,迪迪,往年能去大厂的，现在能去中大厂，往年能去中厂的，现在能去中小厂，大概就是这样。工资没降，是真的没降，不过hc它少，也是事实，和往年比，少的不是一点半点！最终，肯定会有人毕业就失业，连被毕业的机会都没得！
2667475200,2022-09-10 08:42:00,唯一的炬火,计算机仍然是普通人的t0神中神专业，可以预见以后几乎所有产业都将数字化AI化，现在不入局更待何时。目前已有成效的AI化就有AI开车、AI写作、AI绘画、AI编曲。可以预见未来还会有更多专业AI出现。
2667475200_10284917907,2022-09-13 13:08:15,风风疯,普通程序员和AI关系不大
2667475200_10284917907_10285152077,2022-09-13 15:17:59,奥特科,Ai以后也调包，但以后可能轮不到普通人调包，人Ai自己就能干。没那么多岗位[大笑]
2667475200_10281023935,2022-09-10 11:11:07,除以零的猫,t0上神是谁[好奇]
2667475200_10281023935_10283843936,2022-09-13 08:24:12,刘备无中7仁过,飞行员
2667475200_10285241429,2022-09-13 16:25:01,20世纪屠夫波斯猫,以后机器都能写代码了，没点技术以后真不好意思说自己是程序员了
2667475200_10287033740,2022-09-14 16:00:42,黑暗森林,只不过这些岗位和目前的互联网大厂的高薪一点关系都没有
2667475200_10284504667,2022-09-13 14:09:51,我的废物英雄,请问您在哪家Ai公司高就?
2673465474,2022-09-14 16:59:13,躺平,都别来了，卷死了 
2670341880,2022-09-12 14:43:46,雨宝,3年前考研的学弟，哭晕在厕所里了。怎么喊都喊不醒。
2670341880_10284019331,2022-09-12 19:31:46,吓死隔壁老王了,埋了吧，让他去跟乔布斯混[吃瓜]
2670341880_10285915190,2022-09-14 19:34:47,行人,是不是应该当时本科毕业找工作[好奇]
2670341880_10285086652,2022-09-13 10:11:53,左雪婷,出国呀
2672820409,2022-09-14 10:05:21,蓝桥,按给出的评分来定的话，小蓝觉得计算机专业虽然不如往年，但是还是位于3-4分这个区间的。1、纵向薪资比较，计算机专业从事行业薪酬仍处于头部地位。据牛客网给出的2022春招报告显示，2022年汽车行业增势最猛，平均年薪跃居行业第一。互联网行业薪资基本持平，游戏行业甚至有所下降，但其平均年薪仍然高于制造业，行业薪资仍然处于头部地位。2、从专业就业率来看，理学专业就业人数最多。根据智联招聘《2022大学生就业力调查报告》显示，从专业来看，理学、工学、医学等专业型学科就业情况较好，其中29.5%的理学求职毕业生已签约，可见理工类学科岗位需求旺盛。近年来国家大力发展智能制造、大数据、生物医药、新能源等行业，这些产业正是吸纳理工类人才的沃土，带动相关专业就业。计算机专业学生在这些行业仍然大有可为。
2671489861,2022-09-13 11:43:30,打不了弟批,哪年不炸？
2672056541,2022-09-13 17:56:21,海峰智云IT教育,不只今年，去年也有人说互联网寒冬来临。但是原因说来说去大概就是两种，一个就是行业发展，企业缩招裁员，另外就是学生专业技能水平略下降项目实习经验少。首先，今年很多企业确实在缩招，一个岗位上收到的简历要比往年多很多，因为竞争的人变多了，那肯定就是择优选择，强中取强，因此以前很多第二三梯队的公司现在的招人水平也都逼近曾经头部企业的水准。企业的要求变高，学生的水平不一，竞争的群体大了，但是能给的位置却少了，自然就会觉得卷、难、一片红海望不到头。如果你的要求是进头部大厂年薪很多位数，那就是削尖脑袋去争夺，现在的局势是能找到工作就挺好的了，在自己可选择的范围内选择最好的，然后一步一步规划自己未来的发展，也并不是说毫无希望了。其实就业这种问题，残酷一点说，对于真正优秀，学历高技术好经验丰富的人来说他就不是问题，或许这部分人愁的是拿不到top级offer，但是对于大部分普通的求职er来说，是找到一份还不错的工作。因此专业炸不炸，工作好不好找他不是一个绝对的答案，而是相对的。因为不同选择方向也有不同的细节情况。拿嵌入式和终端测试来说，目前就是很多企业都缺人才的状态，尤其现在嵌入式的发展形势向好，而专业技术人才缺少，所以相对而言这就是一片红海中的蓝海区域。另外要说，如果学历一般，那就一定要练好技术，并且要提升自己的面试能力，只有这样才能这个卷的不行的行业里找到自己的一席之地。不过平心而论，不单单是计算机今年炸了，其他专业也没有幸免于难，现在去处找工作，不管什么专业的学生都说自己学的是天坑，所以在没法改变的时候，就放平心态。提升自己的竞争力才是破局的方法。
2672485816,2022-09-13 23:52:31,陈斌,"大家忙着做核酸,你还有心情搞计算机,肯定得炸,下不封底"
2671740408,2022-09-13 14:43:26,头号云玩家,计算机炸了指的是招聘要求变得极高，受大环境影响，企业更看重学历和专业出身，薪资并没有下降，找到工作的人收入依然极高。只能怪生不逢时。计算机去大厂能拿40+w，去小微企业拿20w也不难，这不是月薪3k的人该考虑的。
2671730728,2022-09-13 14:37:20,匿名用户,芯片小厂面试官一枚，讲一个真实故事。7月份提前批，面试优秀pass了20+应届生，最终因为HC号只能发4个offer出去，所以只能在20+个很优秀的学生里选了4个特别优秀的。并且公司取消了秋招。
2671562352,2022-09-13 12:36:18,Sean Lu,问题是，宇宙机不行了，学啥能行呢？这个β行情，学土木？学生化环材？也就本科没有公务员专业，不然公务员就是唯一出路。话又说回来，现在的公务员，会不会又是下一个宇宙机呢？
2671562352_10284594520,2022-09-13 16:30:36,20世纪屠夫波斯猫,都不想活了都，想着自己专业不行跨考计算机，结果难度又翻倍了，怕以后卷死了，出来拿一样的工资真成小丑了[飙泪笑]
2671562352_10284799111,2022-09-13 12:55:03,QAQ,一看到β就知道是行家[惊喜]
2670269461,2022-09-12 13:41:44,匿名用户,先学计算机的人，红利吃到满嘴流油，现在开始劝退了，我就这么说，这社会到处都在招计算机专业，工资不说过万，8.9千是轻轻松松的，还是双休不加班那种，加班的过万！
2672105826,2022-09-13 18:34:46,我王东东,那一年的就业热门，是土木对阵计算机，最终计算机完胜。当时我看见佟悬叶颓坐在椅子上泣不成声，这个画面我永生难忘。        那一刻我在想，如果我能成为一名土木人，我一定要赢下所有。固体力学——力学渣  ‍ @力学渣 、流体力学——朱帅臣  ‍  @北斗导航Compass 、牛马力工学——大猛子  ‍♂️ @大猛子ym ，如今三大力学就在眼前，我必须考虑这会不会是我此生仅有的机会。        我相信中国工业能有过去的霸主地位，土木工程功不可没。重铸土木荣光，我辈义不容辞!        
2672105826_10285364116,2022-09-13 18:37:50,Pzgrenadier,加油，你做土木，我做计算机，我们都有美好的未来[doge]
2672105826_10285364116_10284241247,2022-09-13 19:19:46,我王东东,美个屁，你35岁退休赚我一辈子的，我呢？[大笑]
2672105826_10285364116_10285601496,2022-09-13 21:31:38,梦回海布里,"这已经不是90年代,省内第二所985土木工程学院2022届毕业生有35人转专业,不要和时代趋势作对"
2671554150,2022-09-13 12:29:37,匿名用户,比传统工科好太多了，我本硕211石油工程，不去艰苦地区的情况下，10到15万已经是比较理想的薪资了，但这个待遇的话，我学计算机的室友投简历的兴趣都没有。
2671554150_10284922974,2022-09-13 16:19:24,Best boy,我宁愿去石油，我愿意去塔里木问题人家不要我，石油一年20万+
2671554150_10284922974_10285891743,2022-09-13 17:14:29,匿名用户,如果愿意去新疆也可以考虑一下西部钻探
2671528943,2022-09-13 12:10:13,专注着爱自由,作为工作6年的鹅厂程序员，可以负责任的说计算机相关专业依然是一般家境孩子的出路，计算机目前的平均薪资依然碾压大多数专业。今年校招困难的原因是实体经济不行了，大厂都在准备过冬，并不是说计算机专业不行了。其它专业的招聘更惨不忍睹。从行业发展来说，社会依然需要大量计算机人才，还有大量的数据没有搬上网络，这需要的是大量的计算机人才。   对于今年参加校招的小同学，建议是降低预期，全力在互联网行业找份工作苟住就行（薪资比其它行业也不算低）不要期望薪资比往届的学长高，毕竟互联网行业也在退潮。下一波产业红利，依然是计算机相关行业，无他，互联网还没发展到高仿真虚拟世界的地步，现在的互联网依然是行业上升期。
